,t,hexbug,x,y
139,69,1,968.6519189122706,850.666844203487
140,70,0,51.01946780184028,20.93163789038765
141,70,1,960.648603854621,1015.0015800538974
142,71,0,25.9424139545373,55.612669806870485
143,71,1,947.8432997623812,1181.4705332530145
144,72,0,17.40554455971079,35.337604994157445
145,72,1,917.9642568804885,1335.6677366970684
146,73,0,12.070001187944172,71.61929992217028
147,73,1,885.4169491525424,1471.3932203389832
148,74,0,35.012837686540536,12.394768495561095
149,74,1,835.2633346181065,1508.5393419423058
150,75,0,61.15700020819685,23.06585523909429
151,75,1,745.0926516352513,1418.3686589594508
152,76,0,16.338435885357455,19.864529216034327
153,76,1,612.2376216782637,1347.939486452132
154,77,0,5.13379480464755,106.30033183865312
155,77,1,508.8813559322034,1259.786440677966
156,78,0,48.32542372881346,114.6203389830508
157,78,1,445.7686684791464,1143.5881753134727
158,79,0,57.95567418513696,57.21333281840046
159,79,1,392.9467890986575,1018.2029060769584
160,80,0,56.88856551078368,33.2033876454508
161,80,1,371.9593220338983,898.8101694915255
162,81,0,156.12967222564225,37.47182234286408
163,81,1,373.2052786231212,742.3553137566269
164,82,0,248.43457255720412,47.609354749220536
165,82,1,368.4032895885314,592.9600993471631
166,83,0,347.06440677966094,105.28474576271182
167,83,1,369.4703982628847,435.02801554287305
168,84,0,427.9728813559322,86.61355932203384
169,84,1,395.08100644736425,270.69327969246297
170,85,0,544.0236753530729,51.87778944663376
171,85,1,421.7491525423728,139.51525423728808
172,86,0,589.9093483502656,91.89436473488314
173,86,1,521.328813559322,189.30508474576268
174,87,0,676.922033898305,173.74576271186436
175,87,1,636.4677966101694,245.31864406779655
176,88,0,779.3211380479793,222.61517734316448
177,88,1,764.8341621107868,302.17298558588567
178,89,0,874.2938100654242,272.7692850377704
179,89,1,913.4237288135594,357.3457627118644
180,90,0,989.5415468955824,287.1752521415401
181,90,1,1032.6784393734679,462.23928673888247
182,91,0,1072.128813559322,295.10847457627113
183,91,1,997.4440677966102,575.1762711864407
184,92,0,1047.1654153106615,248.22578552764406
185,92,1,968.1183645750926,698.0703037709642
186,93,0,967.1322647341626,151.65245049866894
187,93,1,946.7761910880262,847.9990725176044
188,94,0,941.5216565496828,68.95152823628686
189,94,1,899.8234094164804,995.2600695783615
190,95,0,969.2664820828691,11.327659821207732
191,95,1,829.9277912463389,1129.715762546879
192,96,0,1019.2271186440678,39.935593220338916
193,96,1,770.2779661016949,1272.2338983050847
194,97,0,1049.299632659368,48.14290908639717
195,97,1,719.4820434507709,1421.569984982511
196,98,0,1048.2325239850145,28.40139861086081
197,98,1,597.8316545744931,1490.3984944782994
198,99,0,999.145524964762,14.52898584426768
199,99,1,470.84572232644865,1438.6437237721634
200,100,0,1025.450847457627,39.935593220338916
201,100,1,355.6547168779952,1417.068717293789
